id,en,hu
739,"""By all means,"" cried Bingley; ""let us hear all the particulars, not forgetting their comparative height and size; for that will have more weight in the argument, Miss Bennet, than you may be aware of.","Igazad van! - kiáltotta Bingley. - Halljuk hát az összes részleteket, beleértve az érdekeltek viszonylagos magasságát és méreteit; tudja meg, Miss Bennet, ezeknek több súlyuk van az érvelésben, mint gondolná."
659,Darcy only smiled; and the general pause which ensued made Elizabeth tremble lest her mother should be exposing herself again.,"Darcy csak mosolygott, s mikor a társalgásban szünet állt be, Elizát aggodalom fogta el, hogy anyja ismét nevetségessé teszi magát."
348,"""You have a house in town, I conclude?""","Szabad azt következtetnem, hogy Londonban háza van?"
463,"She was received, however, very politely by them; and in their brother's manners there was something better than politeness; there was good humour and kindness.","De a két nővér mégis igen udvariasan fogadta, fivérük modorában pedig több volt az udvariasságnál: jóindulat és szívből jövő kedvesség."
325,"""With great energy; but it is always a subject which makes a lady energetic.""","Nagy eréllyel beszélt, de ha bálról van szó, a hölgyek mindig erélyesek."
186,"He walked here, and he walked there, fancying himself so very great!","Pöffeszkedve járt-kelt, mintha tudja isten, ki volna!"
123,"The girls grieved over such a number of ladies, but were comforted the day before the ball by hearing, that instead of twelve he brought only six with him from London--his five sisters and a cousin.","A leányokat lehangolta a hölgyek nagy száma; a bál előtti napon azonban megnyugodtak, mert értesültek, hogy Mr. Bingley tizenkét hölgy helyett csak hatot hozott magával Londonból, öt nővérét és egy unokanővérét."
853,"""Such as vanity and pride.""",Ilyen például a hiúság és büszkeség.
608,"It does not follow that a deep, intricate character is more or less estimable than such a one as yours.""","Az én szavaimból még nem következik, hogy egy mély, bonyolult jellem több vagy kevesebb megbecsülésre érdemes, mint az öné."
143,"Your sisters are engaged, and there is not another woman in the room whom it would not be a punishment to me to stand up with.""","A nővéreid el vannak foglalva, a teremben pedig nincs még egy nő, akit felkérni nem volna számomra büntetés."
958,"It is a grievous affair to my poor girls, you must confess.","Nagyon keserves dolog ez az én szegény lányaimnak, ezt be kell látnia."
197,But that is one great difference between us.,De éppen ez az egyik nagy különbség köztünk.
609,"""Lizzy,"" cried her mother, ""remember where you are, and do not run on in the wild manner that you are suffered to do at home.""","Lizzy! - kiáltott az anyja. - Ne felejtsd el, hol vagy, s ne beszélj annyi badarságot, mert ezt csak otthon tűrjük el tőled."
279,"The boy protested that she should not; she continued to declare that she would, and the argument ended only with the visit.","A fiú kijelentette, hogy nem engedné, Mrs. Bennet azt hajtogatta, hogy igenis elvenné, s a vita csak a látogatással együtt fejeződött be."
293,"""But if a woman is partial to a man, and does not endeavour to conceal it, he must find it out.""","De ha a nőnek tetszik egy férfi, és nem is igyekszik ezt titkolni, a férfinak is rá kell jönnie."
400,"If I wished to think slightingly of anybody's children, it should not be of my own, however.""","Ha netalán másokéról gondolnék is rosszat, az enyéimet a világ minden kincséért sem becsmérelném."
122,Lady Lucas quieted her fears a little by starting the idea of his being gone to London only to get a large party for the ball; and a report soon followed that Mr. Bingley was to bring twelve ladies and seven gentlemen with him to the assembly.,"Lady Lucas kissé csillapította aggodalmait, mert úgy vélte, hogy a fiatalember nagy társaságot akar összegyűjteni a bálra, s ezért utazott Londonba. Hamarosan híre ment, hogy Mr. Bingley tizenkét hölgyet és hét urat hoz magával."
183,"She was therefore obliged to seek another branch of the subject, and related, with much bitterness of spirit and some exaggeration, the shocking rudeness of Mr. Darcy.",Felesége kénytelen volt más tárgyra térni; sok keserűséggel és némileg túlozva adta elő Mr. Darcy felháborító udvariatlanságát.
202,"Well, he certainly is very agreeable, and I give you leave to like him.","Annyi bizonyos, hogy nagyon kellemes fiatalember. Neked adom."
438,"Breakfast was scarcely over when a servant from Netherfield brought the following note for Elizabeth: ""MY DEAREST LIZZY,--","Alig fejezték be a reggelit, amikor egy szolga Netherfieldből ezt a levelet hozta Elizabethnek: Drága Lizzym,"
240,"Sir William Lucas had been formerly in trade in Meryton, where he had made a tolerable fortune, and risen to the honour of knighthood by an address to the king during his mayoralty.","Sir William Lucas régebben kereskedő volt Merytonban, meglehetős vagyont gyűjtött, és lovagi rangra emelkedett, mivel polgármestersége idején ő szerkesztette a város üdvözlő iratát a királyhoz."
742,"Mr. Darcy smiled; but Elizabeth thought she could perceive that he was rather offended, and therefore checked her laugh.","Darcy mosolygott, de Elizabeth úgy vette észre, hogy kissé meg van bántva, s ezért elfojtotta nevetését."
574,Miss Bingley was not so entirely satisfied with this reply as to continue the subject.,"Miss Bingley nem volt elbűvölve a választól, s nem is firtatta tovább a dolgot."
690,"""It is fortunate, then, that they fall to my lot instead of yours.""","Még szerencse, hogy ez a feladat rám hárul, nem kegyedre."
460,"In Meryton they parted; the two youngest repaired to the lodgings of one of the officers' wives, and Elizabeth continued her walk alone, crossing field after field at a quick pace, jumping over stiles and springing over puddles with impatient activity, and finding herself at last within view of the house, with weary ankles, dirty stockings, and a face glowing with the warmth of exercise.","A két fiatalabbik nővér az egyik tiszti asszony lakására ment, Elizabeth pedig egyedül folytatta útját. Gyors lépésben vágott át a szántóföldeken, türelmetlen sietséggel ugrált keresztül pocsolyákon és kerítésátjárókon, míg végre megpillantotta a netherfieldi kastélyt; sajgott a bokája, a harisnyája sáros lett, arca tüzelt, annyira kimelegedett a fárasztó gyaloglásban."
553,"They all paint tables, cover screens, and net purses.","Minden leány fára fest, párnát hímez, erszényt horgol."
888,"He wisely resolved to be particularly careful that no sign of admiration should _now_ escape him, nothing that could elevate her with the hope of influencing his felicity; sensible that if such an idea had been suggested, his behaviour during the last day must have material weight in confirming or crushing it.","Bölcsen elhatározta tehát, hogy nagyon vigyáz magára, s ezentúl a legcsekélyebb jellel sem árulja el bámulatát iránta, semmivel sem ébreszt Elizában reményt, hogy bármi köze is lehet az ő boldogságához. Ha ilyen gondolat motoszkálna a leány fejében, akkor, úgy gondolta, viselkedése az utolsó napon mindennél fontosabb, mert ez erősíti meg vagy zúzza szét Elizabeth reményeit."
206,You never see a fault in anybody. All the world are good and agreeable in your eyes.,"Senkiben sem látsz hibát, az egész világ jó és kellemes a te szemedben."
392,"Their lodgings were not long a secret, and at length they began to know the officers themselves.","Szálláshelyük nem maradt előttük sokáig titok, végül pedig magukkal a tisztekkel is kezdtek megismerkedni."
794,"But when the gentlemen entered, Jane was no longer the first object; Miss Bingley's eyes were instantly turned toward Darcy, and she had something to say to him before he had advanced many steps.","De mihelyt az urak megjelentek, Jane háttérbe szorult. Miss Bingley rögtön Darcyra függesztette szemét, s a fiatalember alig tehetett néhány lépést, ő máris szólt hozzá valamit."
397,"I have suspected it some time, but I am now convinced.""","Régebben is sejtettem ezt, de most már meg vagyok róla győződve."
766,"He really believed, that were it not for the inferiority of her connections, he should be in some danger.","Érezte, hogy komoly veszélyben forogna, ha nem volna a lány mögött az a közönséges rokonság."
848,I hope I never ridicule what is wise and good.,"Sohasem akarom kigúnyolni azt, ami bölcs vagy jó."
217,"They were in fact very fine ladies; not deficient in good humour when they were pleased, nor in the power of making themselves agreeable when they chose it, but proud and conceited.","Elizabeth élesebb szemű volt, mint Jane, s kevésbé alkalmazkodó természetű. Nem is halmozták el annyi figyelmességgel, ami elhomályosíthatta volna ítéletét, s ezért nem tudott osztozni nővére kedvező véleményében."
4,"It is a truth universally acknowledged, that a single man in possession of a good fortune, must be in want of a wife.","Általánosan elismert igazság, hogy a legényembernek, ha vagyonos, okvetlenül kell feleség."
768,"She often tried to provoke Darcy into disliking her guest, by talking of their supposed marriage, and planning his happiness in such an alliance.","Darcyban gyakran próbált ellenszenvet ébreszteni vendége iránt, gondolatban élénk színekkel ecsetelve jövendő boldogságukat."
642,"But everybody is to judge for themselves, and the Lucases are a very good sort of girls, I assure you.","De mindenki úgy él, ahogy neki tetszik, s azt meg kell adni, hogy a Lucas lányok nagyon rendes teremtések."
929,"""Dear Sir,--",Tisztelt Uram!
612,"""Yes, but intricate characters are the _most_ amusing.","Igen, de a bonyolult jellemek a legszórakoztatóbbak."
738,"""Will it not be advisable, before we proceed on this subject, to arrange with rather more precision the degree of importance which is to appertain to this request, as well as the degree of intimacy subsisting between the parties?""","Mielőtt a vitát folytatnánk, talán tanácsos lenne pontosabban meghatározni, milyen jelentőségű ügyre vonatkozik a kérés, és mennyire bizalmas a viszony a két fél között."
546,"""How I long to see her again!",Úgy szeretném már viszontlátni!
725,"""I am exceedingly gratified,"" said Bingley, ""by your converting what my friend says into a compliment on the sweetness of my temper.","Rendkívül hízelgő számomra - mondta Bingley -, hogy barátom szavait bókra fordította, s az egészből az derült ki, milyen engedékeny a természetem."
683,"""How delighted Miss Darcy will be to receive such a letter!""",Hogy fog örülni Miss Darcy ennek a szép levélnek!
98,But I knew I should persuade you at last.,"Tudtam, hogy végül enged a rábeszélésnek."
804,"Darcy took up a book; Miss Bingley did the same; and Mrs. Hurst, principally occupied in playing with her bracelets and rings, joined now and then in her brother's conversation with Miss Bennet.","Darcy egy könyvet vett fel, Miss Bingley követte példáját, Mrs. Hurst pedig főleg karkötőivel és gyűrűivel játszadozott, bár időnként beleszólt öccse és Miss Bennet beszélgetéséhe."
727,"""Would Mr. Darcy then consider the rashness of your original intentions as atoned for by your obstinacy in adhering to it?""","Gondolja, hogy Mr. Darcy megbocsátaná önnek eredeti elhamarkodott elhatározását, ha látná, milyen makacsul ragaszkodik hozzá?"
573,"Whatever bears affinity to cunning is despicable.""","Ami a ravaszsággal rokon, mindig megvetést érdemel."
406,"When they get to our age, I dare say they will not think about officers any more than we do.","Ha annyi idősek lesznek, mint mi, bizonyára ők sem fognak többé katonatisztekre gondolni. Emlékszem, volt idő, amikor nekem is nagyon tetszett a piros zubbony - szívem mélyén még ma is tetszik."
502,"""To walk three miles, or four miles, or five miles, or whatever it is, above her ankles in dirt, and alone, quite alone!","Három mérföldet, négyet, ötöt, vagy a jó ég tudja, mennyit gyalogolni bokáig érő sárban, hozzá még egyedül, teljesen egyedül!"
47,You take delight in vexing me.,"Abban leli örömét, hogy engem gyötör."
32,"When a woman has five grown-up daughters, she ought to give over thinking of her own beauty.""","Ha egy asszonynak öt eladó lánya van, ne törődjék többet a szépségével."
779,"Then taking the disengaged arm of Mr. Darcy, she left Elizabeth to walk by herself.","Ezzel belekarolt Darcyba, s magára hagyta Elizát."
839,I do assure you that my intimacy has not yet taught me _that_.,"Higgye el, ezt még nem tanultam meg barátságunk alatt."
200,He could not help seeing that you were about five times as pretty as every other woman in the room.,"Gondolod, nem látta, hogy legalább ötször olyan szép vagy, mint bármely más nő a teremben?"
134,"His character was decided. He was the proudest, most disagreeable man in the world, and everybody hoped that he would never come there again.","Jelleméről kialakult az ítélet: a legbüszkébb, legkellemetlenebb ember a világon, s mindenki azt remélte, hogy soha többé nem teszi be ide a lábát."
27,"But it is very likely that he _may_ fall in love with one of them, and therefore you must visit him as soon as he comes.""","De egyikükbe feltétlen beleszeret, s ezért rögtön meg kell látogatnia, mihelyt ideérkezik."
880,"Her answer, therefore, was not propitious, at least not to Elizabeth's wishes, for she was impatient to get home.","Válasza nem is volt biztató, s főleg Elizát nem elégítette ki, aki már türelmetlenül vágyott haza."
230,In that respect his friend had greatly the advantage.,Ebben a tekintetben határozottan barátja javára billent a mérleg.
489,"Mrs. Hurst thought the same, and added:","Mrs. Hurst egyetértett vele, s hozzátette:"
772,"""Oh! yes.",Dehogynem.
378,"A lady's imagination is very rapid; it jumps from admiration to love, from love to matrimony, in a moment.","A hölgyek képzelete igen gyorsan száguld, s egy pillanat alatt a tetszéstől a szerelemig, a szerelemtől a házasságig szökken."
288,"There is so much of gratitude or vanity in almost every attachment, that it is not safe to leave any to itself.","A vonzalomhoz rendszerint annyi hála vagy hiúság tapad, hogy veszélyes dolog azt teljesen magára hagyni."
418,"My brother and the gentlemen are to dine with the officers.--Yours ever,",Fivérem és az urak a tisztekkel vacsoráznak. Igaz barátnője
674,"Mrs. Bennet and her daughters then departed, and Elizabeth returned instantly to Jane, leaving her own and her relations' behaviour to the remarks of the two ladies and Mr. Darcy; the latter of whom, however, could not be prevailed on to join in their censure of _her_, in spite of all Miss Bingley's witticisms on _fine eyes_.","Mrs. Bennet és leányai ezután elbúcsúztak, Elizabeth rögtön visszatért Jane-hez, nem törődve azzal, mit mond majd háta mögött a két hölgy és Darcy. Darcyt azonban nem lehetett rávenni, hogy együtt szidja velük Elizát, bármennyi szellemes megjegyzést tett is Miss Bingley a ragyogó szép szemére."
391,Every day added something to their knowledge of the officers' names and connections.,A lányok ismeretei a tisztek nevére és kapcsolataira vonatkozólag napról napra gyarapodtak.
592,"""Removed!"" cried Bingley. ""It must not be thought of.",Hazavinni! - kiáltott fel Bingley. - Erről szó sem lehet.
498,"""Your picture may be very exact, Louisa,"" said Bingley; ""but this was all lost upon me. I thought Miss Elizabeth Bennet looked remarkably well when she came into the room this morning.","A leírás egészen pontos lehet, Louisa, de mindebből semmit sem vettem észre - jegyezte meg Bingley. - Szerintem Miss Elizabeth Bennet nagyon is csinos volt, mikor reggel benyitott hozzánk."
138,I hate to see you standing about by yourself in this stupid manner.,"Rossz nézni, ahogy így egyedül, sután álldogálsz."
62,It was then disclosed in the following manner.,A dolog a következőképpen derült ki.
471,Elizabeth silently attended her.,Elizabeth szótlanul tett-vett a szobában.
647,"Lady Lucas herself has often said so, and envied me Jane's beauty.","Maga Lady Lucas is gyakran mondta ezt, és irigyen beszélt Jane szépségéről."
128,"His brother-in-law, Mr. Hurst, merely looked the gentleman; but his friend Mr. Darcy soon drew the attention of the room by his fine, tall person, handsome features, noble mien, and the report which was in general circulation within five minutes after his entrance, of his having ten thousand a year.","Sógorán, Mr. Hurstön meg csak annyi látszott, hogy úriember; barátja, Mr. Darcy azonban hamarosan magára vonta a terem figyelmét magas, előkelő alakjával, finom arcvonásaival és nemes tekintetével; öt perccel belépése után már körbejárt a hír, hogy évi tízezer font jövedelme van. Az urak jóvágású férfinak minősítették, a hölgyek kijelentették, hogy sokkal csinosabb, mint Mr. Bingley."
976,"She had also asked him twice to dine at Rosings, and had sent for him only the Saturday before, to make up her pool of quadrille in the evening.","Már kétszer meghívta vacsorára rosingsi kastélyába - múlt szombaton is üzent érte, mert hiányzott a negyedik az esti kártyacsatához."
520,Mr. Hurst looked at her with astonishment.,Mr. Hurst ámulva nézett rá.
838,"""But upon my honour, I do _not_.","Szavamra, nem tudom."
962,But I can assure the young ladies that I come prepared to admire them.,"A fiatal hölgyeket mindenesetre biztosíthatom, hogy mint bámulójuk jöttem ide."
64,"""I hope Mr. Bingley will like it, Lizzy.""","Remélem, Lizzy, a kalap tetszeni fog Mr. Bingleynek is."
812,"She then yawned again, threw aside her book, and cast her eyes round the room in quest for some amusement; when hearing her brother mentioning a ball to Miss Bennet, she turned suddenly towards him and said:","Ismét ásított, félretolta a könyvet, s körülnézett a szobában, valami szórakozást keresve. Mikor meghallotta, hogy fivére valami bálról beszél Miss Bennettel, hirtelen e szavakkal fordult feléje:"
14,"""What is his name?""",Mi a neve?
156,Mrs. Bennet had seen her eldest daughter much admired by the Netherfield party.,"Mrs. Bennet örömmel látta, hogy a netherfieldi társaság el van ragadtatva legidősebb leányától."
40,"""You are over-scrupulous, surely.",Mire valók az ilyen aggályok?
492,"""She did, indeed, Louisa.","Szakasztott olyan volt, Louisa."
379,"I knew you would be wishing me joy.""","Tudtam előre, hogy gratulálni fog nekem."
187,Not handsome enough to dance with!,"Az én lányom nem elég csinos, hogy vele táncoljon?"
763,"I have, therefore, made up my mind to tell you, that I do not want to dance a reel at all--and now despise me if you dare.""","Elhatároztam tehát, hogy megmondom önnek: egyáltalán nem táncolok erre a dallamra - most pedig vessen meg, ha mer."
216,"Elizabeth listened in silence, but was not convinced; their behaviour at the assembly had not been calculated to please in general; and with more quickness of observation and less pliancy of temper than her sister, and with a judgement too unassailed by any attention to herself, she was very little disposed to approve them.","Elizabeth csendben hallgatta nővérét, pedig más volt a meggyőződése. A két Bingley nővér viselkedése a bálon nem arra vallott, hogy súlyt vetnek mások tetszésére."
791,"When the ladies removed after dinner, Elizabeth ran up to her sister, and seeing her well guarded from cold, attended her into the drawing-room, where she was welcomed by her two friends with many professions of pleasure; and Elizabeth had never seen them so agreeable as they were during the hour which passed before the gentlemen appeared.","Amikor a hölgyek vacsora után visszavonultak, Elizabeth felszaladt nővéréhez. Ügyelt arra, hogy jó melegen legyen felöltözve, és lekísérte a szalonba."
52,"""But I hope you will get over it, and live to see many young men of four thousand a year come into the neighbourhood.""","Remélem, túléli, és megéri még, hogy sok fiatalember költözik erre a környékre, akinek négyezer font az évi jövedelme."
878,"In consequence of an agreement between the sisters, Elizabeth wrote the next morning to their mother, to beg that the carriage might be sent for them in the course of the day.","A nővérével folytatott megbeszélés eredményképpen Elizabeth másnap reggel írt anyjának, és kérte, hogy még a nap folyamán küldjék el értük a kocsit."
337,There is nothing like dancing after all.,"Hiába, a táncnak nincs párja."
748,"""What you ask,"" said Elizabeth, ""is no sacrifice on my side; and Mr. Darcy had much better finish his letter.""","Amit ön kér, az tőlem nem áldozat - felelte Elizabeth. - Mr. Darcy pedig jobban tenné, ha befejezné a levelét."
719,"And yet, upon my honour, I believe what I said of myself to be true, and I believe it at this moment.","De szavamra, akkor úgy éreztem, igazat mondok magamról, s most is ezt érzem."
724,"You have shown him off now much more than he did himself.""","Az ön szavai sokkal rokonszenvesebb fényben tüntetik őt fel, mint saját jellemzése."
295,"But, though Bingley and Jane meet tolerably often, it is never for many hours together; and, as they always see each other in large mixed parties, it is impossible that every moment should be employed in conversing together.","Bingley és Jane elég gyakran találkoznak ugyan, de sohasem töltenek órákat együtt; mivel pedig mindig nagy társaságban látják egymást, sok férfi és nő között, nem fordíthatják a találkozás minden pillanatát beszélgetésre."
701,"""Oh! it is of no consequence. I shall see her in January.","Ó, hagyja csak, nem fontos, januárban úgyis találkozom vele."
251,"To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson.""","Ez valóban arra vallott, hogy Jane megtetszett neki... szinte bizonyosra veszem... hallottam is valamit... hogy mit, nem tudom pontosan... valamit Mr. Robinsonnal kapcsolatban."
726,"But I am afraid you are giving it a turn which that gentleman did by no means intend; for he would certainly think better of me, if under such a circumstance I were to give a flat denial, and ride off as fast as I could.""","De attól tartok, hogy ez a magyarázat egyáltalán nem fedi Darcy gondolatát; neki bizonyára jobb véleménye volna rólam, ha ebben az esetben kereken visszautasítanám a kérést, és elnyargalnék, amilyen gyorsan a lovam vinne."
461,"She was shown into the breakfast-parlour, where all but Jane were assembled, and where her appearance created a great deal of surprise.","Bevezették az egyik szobába, ahol Jane kivételével az egész társaság éppen reggelinél ült; váratlan megjelenése mindnyájukat meglepte."
455,"I shall be back by dinner.""",Vacsorára itthon leszek.
996,"""Her indifferent state of health unhappily prevents her being in town; and by that means, as I told Lady Catherine one day, has deprived the British court of its brightest ornament.","Fájdalom, gyenge egészségi állapota nem engedi, hogy a fővárosban tartózkodjék; és ez a körülmény, amint én magam mondtam egyszer Lady Catherine-nek, legragyogóbb gyöngyszemétől fosztotta meg az angol koronát."
815,"""If you mean Darcy,"" cried her brother, ""he may go to bed, if he chooses, before it begins--but as for the ball, it is quite a settled thing; and as soon as Nicholls has made white soup enough, I shall send round my cards.""","Ha Darcyra gondolsz - kiáltott az öccse -, felőlem le is fekhet, mielőtt a bál kezdődik, mert hogy azt megtartjuk, annyi szent; s mihelyt Mrs. Nicholls elég csirkelevest főzött, azonnal szétküldöm a meghívókat."
862,My temper I dare not vouch for.,A természetemért már nem állhatok jót.
269,"One cannot wonder that so very fine a young man, with family, fortune, everything in his favour, should think highly of himself.","Nem lehet csodálkozni, ha egy ilyen feltűnően jóképű fiatalember, akinek a szerencse előkelő származást, vagyont, mindent megadott, nagyra tartja magát."
201,No thanks to his gallantry for that.,"Nincs semmi okod, hogy udvariasságáért hálás légy."
161,"They returned, therefore, in good spirits to Longbourn, the village where they lived, and of which they were the principal inhabitants.","Ezért jó hangulatban tértek vissza Longbournba - ebben a faluban éltek, mint a helység legtekintélyesebb lakosai."
555,"""Your list of the common extent of accomplishments,"" said Darcy, ""has too much truth. The word is applied to many a woman who deserves it no otherwise than by netting a purse or covering a screen.","Nagyon is igazad van abban, hogy műveltségen általában ezeket értik - jegyezte meg Darcy. - Nem egy nőt műveltnek neveznek, csak azért, mert erszényt horgol vagy párnát hímez."
729,"""You expect me to account for opinions which you choose to call mine, but which I have never acknowledged.","Maguk azt várják tőlem, hogy olyan nézeteket védelmezzek, amelyeket nekem tulajdonítanak, bár sohasem vallottam."
401,"""If my children are silly, I must hope to be always sensible of it.""","Remélem, azt is mindig tisztán fogom látni, ha gyermekeim ostobák."
702,"But do you always write such charming long letters to her, Mr. Darcy?""","De mindig ilyen hosszú, elragadó leveleket szokott a húgának írni, Mr. Darcy?"
476,"When the clock struck three, Elizabeth felt that she must go, and very unwillingly said so.","Mikor hármat ütött az óra, Elizabeth úgy érezte, haza kell indulnia, s ezt kelletlenül meg is mondta."
821,"In the desperation of her feelings, she resolved on one effort more, and, turning to Elizabeth, said:","Miss Bingley most végső, kétségbeesett erőfeszítésre határozta el magát, s e szavakkal fordult Elizához:"
771,"""Have you anything else to propose for my domestic felicity?""","Egyebet nem tud ajánlani, hogy teljes legyen családi boldogságom?"
105,"""Oh!"" said Lydia stoutly, ""I am not afraid; for though I _am_ the youngest, I'm the tallest.""","Ó, egy cseppet sem félek! - jegyezte meg Lydia öntelten. - Igaz, én vagyok a legfiatalabb, de a legmagasabb is."
565,"""Are you so severe upon your own sex as to doubt the possibility of all this?""","Olyan szigorú tulajdon neme iránt, hogy kételkedik ennek a lehetőségében?"
389,"At present, indeed, they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood; it was to remain the whole winter, and Meryton was the headquarters.","Újság és örömhír most éppen akadt, mert nemrég egy ezred katonaság érkezett a szomszédba, azzal, hogy ott töltik az egész telet, s Merytonban ütötték fel a főhadiszállásukat."
1,Pride and Prejudice,Büszkeség és balítélet
937,"""Though it is difficult,"" said Jane, ""to guess in what way he can mean to make us the atonement he thinks our due, the wish is certainly to his credit.""","Nehéz elképzelni ugyan - mondta Jane -, milyen módon nyújthatna nekünk jóvátételt, de hogy elismeri kötelezettségét, és teljesíteni is óhajtja, én már ezt is javára írom."
982,"Does she live near you, sir?""","És közel lakik önhöz, tiszteletes úr?"
561,"A woman must have a thorough knowledge of music, singing, drawing, dancing, and the modern languages, to deserve the word; and besides all this, she must possess a certain something in her air and manner of walking, the tone of her voice, her address and expressions, or the word will be but half-deserved.""","Egy nőnek alaposan értenie kell a zenéhez, énekhez, rajzhoz, tánchoz, a modern nyelvekhez, hogy megérdemelje ezt az elnevezést; azonfelül modorában, járásában, hanghordozásában, beszédmódjában és kifejezéseiben meg kell lennie annak a bizonyos valaminek, ami nélkül csak félig érdemes a művelt jelzőre."
80,"""I honour your circumspection.","Lám, ez megfontolt beszéd."
205,"""Oh! you are a great deal too apt, you know, to like people in general.","Tudod, te túlságosan hajlasz arra, hogy általában szeresd az embereket."
34,"""But, my dear, you must indeed go and see Mr. Bingley when he comes into the neighbourhood.""","De kedvesem, igazán meg kell látogatnia Mr. Bingleyt, mihelyt letelepszik a szomszédságunkban."
775,"As for your Elizabeth's picture, you must not have it taken, for what painter could do justice to those beautiful eyes?"" ""It would not be easy, indeed, to catch their expression, but their colour and shape, and the eyelashes, so remarkably fine, might be copied.""","Ami pedig kedves Elizája képmását illeti, őt ne is próbálja lefestetni, mert milyen művész is tudná híven visszaadni azokat a szép szemeket? - Tekintetüket valóban nem volna könnyű érzékeltetni, de a szem színe és alakja meg azok a kivételesen szép szempillák talán megfesthetők."
508,"A short pause followed this speech, and Mrs. Hurst began again:","Ezt a kijelentést rövid hallgatás követte, majd Mrs. Hurst vette fel újra a beszéd fonalát:"
427,"""But, my dear, your father cannot spare the horses, I am sure.","De szívem, gondold meg, apád nem nélkülözheti a lovakat."
454,The distance is nothing when one has a motive; only three miles.,"Netherfield mindössze három mérföldnyire van; ez nem távolság, ha nyomós ok van a látogatásra."
366,I was never more annoyed!,Soha életemben nem bosszankodtam ennyit!
91,"""While Mary is adjusting her ideas,"" he continued, ""let us return to Mr. Bingley.""","Amíg Mary a gondolatait rendezi - folytatta az apja -, térjünk vissza Mr. Bingleyre."
339,"""Certainly, sir; and it has the advantage also of being in vogue amongst the less polished societies of the world.","Minden bizonnyal, uram, amellett az az előnye is megvan, hogy a világ kevésbé művelt társadalmaiban is gyakorolják."
897,"They found Mary, as usual, deep in the study of thorough-bass and human nature; and had some extracts to admire, and some new observations of threadbare morality to listen to.","A két testvér, szokás szerint, nyakig találta Maryt az összhangzattan és az emberi természet tanulmányozásában; meg kellett csodálniok új kivonatait, végig kellett hallgatniok néhány frissen gyűjtött, lapos erkölcsi megfigyelését."
564,"I rather wonder now at your knowing _any_.""","Inkább az lep meg, hogy egy ilyet is ismer."
345,"""Never, sir.""","Sohasem, uram."
776,At that moment they were met from another walk by Mrs. Hurst and Elizabeth herself.,Ebben a pillanatban Mrs. Hurst és Elizabeth toppant eléjük egy másik ösvényről.
241,The distinction had perhaps been felt too strongly.,A kitüntetést talán túlságosan is nagyra tartotta.
13,"""Why, my dear, you must know, Mrs. Long says that Netherfield is taken by a young man of large fortune from the north of England; that he came down on Monday in a chaise and four to see the place, and was so much delighted with it, that he agreed with Mr. Morris immediately; that he is to take possession before Michaelmas, and some of his servants are to be in the house by the end of next week.""","Nos, kedvesem, ha mindenáron tudni akarja: Mrs. Long azt a hírt hozta, hogy Netherfieldet egy vagyonos fiatalember bérelte ki Észak-Angliából; négylovas hintón jött le hétfőn megnézni a birtokot, s annyira megtetszett neki, hogy tüstént megegyezett Mr. Morisszal; Szent Mihály napjáig beköltözik, a cselédség egy része pedig már a jövő hét végén a kastélyban lesz."
315,"Of this she was perfectly unaware; to her he was only the man who made himself agreeable nowhere, and who had not thought her handsome enough to dance with.","Elizabeth mindebből semmit sem sejtett; az ő szemében Darcy csupán az az ember volt, aki mindenütt kellemetlenné tette magát, és őt sem tartotta elég csinosnak, hogy táncoljon vele."
600,"You will not think of quitting it in a hurry, I hope, though you have but a short lease.""","Remélem, nem is fog innen egyhamar elköltözni, bár csak rövid időre bérelte ki."
387,"The village of Longbourn was only one mile from Meryton; a most convenient distance for the young ladies, who were usually tempted thither three or four times a week, to pay their duty to their aunt and to a milliner's shop just over the way.","Longbourn csak egy mérföldre feküdt Merytontól, s így könnyen elérhető volt a fiatal hölgyeknek. Hetenként háromszor-négyszer kedvük támadt átsétálni, hogy meglátogassák nagynénjüket, és benézzenek egy közeli divatáruboltba."
273,"By all that I have ever read, I am convinced that it is very common indeed; that human nature is particularly prone to it, and that there are very few of us who do not cherish a feeling of self-complacency on the score of some quality or other, real or imaginary.","Olvasmányaim alapján meg vagyok róla győződve, hogy rendkívül elterjedt, az emberi természet különösen hajlamos rá, s kevesen vannak, akik valamely valódi vagy képzelt jó tulajdonságon felbátorodva ne táplálnák magukban az önelégültség érzését."
166,I wish you had been there.,Bárcsak maga is ott lett volna.
840,Tease calmness of manner and presence of mind!,A nyugodt kedélyen és a lélekjelenléten nem fog a kínzás.
992,"She is unfortunately of a sickly constitution, which has prevented her from making that progress in many accomplishments which she could not have otherwise failed of, as I am informed by the lady who superintended her education, and who still resides with them.","Sajnos, szervezete nem a legerősebb, s ez gátolta haladását a sokoldalú műveltség megszerzésében, amit máskülönben bizonyára nem mulasztott volna el. Minderről attól a hölgytől értesültem, aki Miss de Bourgh nevelését irányította, s aki most is náluk lakik."
646,"""Oh! dear, yes; but you must own she is very plain.","Ó, istenem, persze hogy az, de önnek is el kell ismernie, hogy nagyon csúnya."
818,"""Much more rational, my dear Caroline, I dare say, but it would not be near so much like a ball.""","Persze hogy ésszerűbb, drága Caroline, csakhogy az minden egyéb volna, mint bál."
